CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,Year,Grade_Subject,Subject,MetExcExpPerc
13,ESSEX,3570,NEWARK CITY,440,DR WILLIAM H HORTON ELEMENTARY SCHOOL,2017-18,Grade 6,Math,14
13,ESSEX,3570,NEWARK CITY,440,DR WILLIAM H HORTON ELEMENTARY SCHOOL,2017-18,Grade 7,Math,9999999
13,ESSEX,3570,NEWARK CITY,440,DR WILLIAM H HORTON ELEMENTARY SCHOOL,2017-18,Grade 7,Math,9999999
13,ESSEX,3570,NEWARK CITY,440,DR WILLIAM H HORTON ELEMENTARY SCHOOL,2017-18,Grade 8,Math,9999999
13,ESSEX,3570,NEWARK CITY,440,DR WILLIAM H HORTON ELEMENTARY SCHOOL,2017-18,Grade 8,Math,9999999
13,ESSEX,3570,NEWARK CITY,455,HARRIET TUBMAN ELEMENTARY SCHOOL,2017-18,Grade 3,Math,23
13,ESSEX,3570,NEWARK CITY,455,HARRIET TUBMAN ELEMENTARY SCHOOL,2017-18,Grade 3,Math,23
13,ESSEX,3570,NEWARK CITY,455,HARRIET TUBMAN ELEMENTARY SCHOOL,2017-18,Grade 4,Math,29
13,ESSEX,3570,NEWARK CITY,455,HARRIET TUBMAN ELEMENTARY SCHOOL,2017-18,Grade 4,Math,29
13,ESSEX,3570,NEWARK CITY,455,HARRIET TUBMAN ELEMENTARY SCHOOL,2017-18,Grade 5,Math,27
13,ESSEX,3570,NEWARK CITY,455,HARRIET TUBMAN ELEMENTARY SCHOOL,2017-18,Grade 5,Math,27
13,ESSEX,3570,NEWARK CITY,455,HARRIET TUBMAN ELEMENTARY SCHOOL,2017-18,Grade 6,Math,25
13,ESSEX,3570,NEWARK CITY,455,HARRIET TUBMAN ELEMENTARY SCHOOL,2017-18,Grade 6,Math,25
13,ESSEX,3570,NEWARK CITY,460,HAWKINS STREET SCHOOL,2017-18,Grade 3,Math,29
13,ESSEX,3570,NEWARK CITY,460,HAWKINS STREET SCHOOL,2017-18,Grade 3,Math,29
13,ESSEX,3570,NEWARK CITY,460,HAWKINS STREET SCHOOL,2017-18,Grade 4,Math,35
13,ESSEX,3570,NEWARK CITY,460,HAWKINS STREET SCHOOL,2017-18,Grade 4,Math,35
13,ESSEX,3570,NEWARK CITY,460,HAWKINS STREET SCHOOL,2017-18,Grade 5,Math,13
13,ESSEX,3570,NEWARK CITY,460,HAWKINS STREET SCHOOL,2017-18,Grade 5,Math,13
13,ESSEX,3570,NEWARK CITY,460,HAWKINS STREET SCHOOL,2017-18,Grade 6,Math,18
13,ESSEX,3570,NEWARK CITY,460,HAWKINS STREET SCHOOL,2017-18,Grade 6,Math,18
13,ESSEX,3570,NEWARK CITY,460,HAWKINS STREET SCHOOL,2017-18,Grade 7,Math,14
13,ESSEX,3570,NEWARK CITY,460,HAWKINS STREET SCHOOL,2017-18,Grade 7,Math,14
13,ESSEX,3570,NEWARK CITY,460,HAWKINS STREET SCHOOL,2017-18,Grade 8,Math,19
13,ESSEX,3570,NEWARK CITY,460,HAWKINS STREET SCHOOL,2017-18,Grade 8,Math,19
13,ESSEX,3570,NEWARK CITY,470,HAWTHORNE AVENUE SCHOOL,2017-18,Grade 3,Math,9999999
13,ESSEX,3570,NEWARK CITY,470,HAWTHORNE AVENUE SCHOOL,2017-18,Grade 3,Math,9999999
13,ESSEX,3570,NEWARK CITY,470,HAWTHORNE AVENUE SCHOOL,2017-18,Grade 4,Math,14
13,ESSEX,3570,NEWARK CITY,470,HAWTHORNE AVENUE SCHOOL,2017-18,Grade 4,Math,14
13,ESSEX,3570,NEWARK CITY,470,HAWTHORNE AVENUE SCHOOL,2017-18,Grade 5,Math,13
13,ESSEX,3570,NEWARK CITY,470,HAWTHORNE AVENUE SCHOOL,2017-18,Grade 5,Math,13
13,ESSEX,3570,NEWARK CITY,470,HAWTHORNE AVENUE SCHOOL,2017-18,Grade 6,Math,18
13,ESSEX,3570,NEWARK CITY,470,HAWTHORNE AVENUE SCHOOL,2017-18,Grade 6,Math,18
13,ESSEX,3570,NEWARK CITY,470,HAWTHORNE AVENUE SCHOOL,2017-18,Grade 7,Math,19
13,ESSEX,3570,NEWARK CITY,470,HAWTHORNE AVENUE SCHOOL,2017-18,Grade 7,Math,19
13,ESSEX,3570,NEWARK CITY,470,HAWTHORNE AVENUE SCHOOL,2017-18,Grade 8,Math,9999999
13,ESSEX,3570,NEWARK CITY,470,HAWTHORNE AVENUE SCHOOL,2017-18,Grade 8,Math,9999999
13,ESSEX,3570,NEWARK CITY,480,LAFAYETTE STREET SCHOOL,2017-18,Grade 3,Math,50
13,ESSEX,3570,NEWARK CITY,480,LAFAYETTE STREET SCHOOL,2017-18,Grade 3,Math,50
13,ESSEX,3570,NEWARK CITY,480,LAFAYETTE STREET SCHOOL,2017-18,Grade 4,Math,37
13,ESSEX,3570,NEWARK CITY,480,LAFAYETTE STREET SCHOOL,2017-18,Grade 4,Math,37
13,ESSEX,3570,NEWARK CITY,480,LAFAYETTE STREET SCHOOL,2017-18,Grade 5,Math,40
13,ESSEX,3570,NEWARK CITY,480,LAFAYETTE STREET SCHOOL,2017-18,Grade 5,Math,40
13,ESSEX,3570,NEWARK CITY,480,LAFAYETTE STREET SCHOOL,2017-18,Grade 6,Math,31
13,ESSEX,3570,NEWARK CITY,480,LAFAYETTE STREET SCHOOL,2017-18,Grade 6,Math,31
13,ESSEX,3570,NEWARK CITY,480,LAFAYETTE STREET SCHOOL,2017-18,Grade 7,Math,44
13,ESSEX,3570,NEWARK CITY,480,LAFAYETTE STREET SCHOOL,2017-18,Grade 7,Math,44
13,ESSEX,3570,NEWARK CITY,480,LAFAYETTE STREET SCHOOL,2017-18,Grade 8,Math,37
13,ESSEX,3570,NEWARK CITY,480,LAFAYETTE STREET SCHOOL,2017-18,Grade 8,Math,37
13,ESSEX,3570,NEWARK CITY,480,LAFAYETTE STREET SCHOOL,2017-18,Algebra I,Math,81
13,ESSEX,3570,NEWARK CITY,480,LAFAYETTE STREET SCHOOL,2017-18,Algebra I,Math,81
13,ESSEX,3570,NEWARK CITY,480,LAFAYETTE STREET SCHOOL,2017-18,Algebra I,Math,81
13,ESSEX,3570,NEWARK CITY,490,LINCOLN,2017-18,Grade 3,Math,24
13,ESSEX,3570,NEWARK CITY,490,LINCOLN,2017-18,Grade 3,Math,24
13,ESSEX,3570,NEWARK CITY,490,LINCOLN,2017-18,Grade 4,Math,17
13,ESSEX,3570,NEWARK CITY,490,LINCOLN,2017-18,Grade 4,Math,17
13,ESSEX,3570,NEWARK CITY,490,LINCOLN,2017-18,Grade 5,Math,22
13,ESSEX,3570,NEWARK CITY,490,LINCOLN,2017-18,Grade 5,Math,22
13,ESSEX,3570,NEWARK CITY,490,LINCOLN,2017-18,Grade 6,Math,9999999
13,ESSEX,3570,NEWARK CITY,490,LINCOLN,2017-18,Grade 6,Math,9999999
13,ESSEX,3570,NEWARK CITY,490,LINCOLN,2017-18,Grade 7,Math,9999999
13,ESSEX,3570,NEWARK CITY,490,LINCOLN,2017-18,Grade 7,Math,9999999
13,ESSEX,3570,NEWARK CITY,490,LINCOLN,2017-18,Grade 8,Math,18
13,ESSEX,3570,NEWARK CITY,490,LINCOLN,2017-18,Grade 8,Math,18
13,ESSEX,3570,NEWARK CITY,495,LOUISE A SPENCER / MILLER STREET SCHOOL,2017-18,Grade 3,Math,19
13,ESSEX,3570,NEWARK CITY,495,LOUISE A SPENCER / MILLER STREET SCHOOL,2017-18,Grade 3,Math,19
13,ESSEX,3570,NEWARK CITY,495,LOUISE A SPENCER / MILLER STREET SCHOOL,2017-18,Grade 4,Math,9999999
13,ESSEX,3570,NEWARK CITY,495,LOUISE A SPENCER / MILLER STREET SCHOOL,2017-18,Grade 4,Math,9999999
13,ESSEX,3570,NEWARK CITY,495,LOUISE A SPENCER / MILLER STREET SCHOOL,2017-18,Grade 5,Math,9999999
13,ESSEX,3570,NEWARK CITY,495,LOUISE A SPENCER / MILLER STREET SCHOOL,2017-18,Grade 5,Math,9999999
13,ESSEX,3570,NEWARK CITY,495,LOUISE A SPENCER / MILLER STREET SCHOOL,2017-18,Grade 6,Math,16
13,ESSEX,3570,NEWARK CITY,495,LOUISE A SPENCER / MILLER STREET SCHOOL,2017-18,Grade 6,Math,16
13,ESSEX,3570,NEWARK CITY,495,LOUISE A SPENCER / MILLER STREET SCHOOL,2017-18,Grade 7,Math,9999999
13,ESSEX,3570,NEWARK CITY,495,LOUISE A SPENCER / MILLER STREET SCHOOL,2017-18,Grade 7,Math,9999999
13,ESSEX,3570,NEWARK CITY,495,LOUISE A SPENCER / MILLER STREET SCHOOL,2017-18,Grade 8,Math,9999999
13,ESSEX,3570,NEWARK CITY,495,LOUISE A SPENCER / MILLER STREET SCHOOL,2017-18,Grade 8,Math,9999999
13,ESSEX,3570,NEWARK CITY,520,MCKINLEY,2017-18,Grade 3,Math,26
13,ESSEX,3570,NEWARK CITY,520,MCKINLEY,2017-18,Grade 3,Math,26
13,ESSEX,3570,NEWARK CITY,520,MCKINLEY,2017-18,Grade 4,Math,29
13,ESSEX,3570,NEWARK CITY,520,MCKINLEY,2017-18,Grade 4,Math,29
13,ESSEX,3570,NEWARK CITY,520,MCKINLEY,2017-18,Grade 5,Math,16
13,ESSEX,3570,NEWARK CITY,520,MCKINLEY,2017-18,Grade 5,Math,16
13,ESSEX,3570,NEWARK CITY,520,MCKINLEY,2017-18,Grade 6,Math,17
13,ESSEX,3570,NEWARK CITY,520,MCKINLEY,2017-18,Grade 6,Math,17
13,ESSEX,3570,NEWARK CITY,520,MCKINLEY,2017-18,Grade 7,Math,13
13,ESSEX,3570,NEWARK CITY,520,MCKINLEY,2017-18,Grade 7,Math,13
13,ESSEX,3570,NEWARK CITY,520,MCKINLEY,2017-18,Grade 8,Math,21
13,ESSEX,3570,NEWARK CITY,520,MCKINLEY,2017-18,Grade 8,Math,21
13,ESSEX,3570,NEWARK CITY,565,IVY HILL ELEMENTARY SCHOOL,2017-18,Grade 3,Math,21
13,ESSEX,3570,NEWARK CITY,565,IVY HILL ELEMENTARY SCHOOL,2017-18,Grade 3,Math,21
13,ESSEX,3570,NEWARK CITY,565,IVY HILL ELEMENTARY SCHOOL,2017-18,Grade 4,Math,29
13,ESSEX,3570,NEWARK CITY,565,IVY HILL ELEMENTARY SCHOOL,2017-18,Grade 4,Math,29
13,ESSEX,3570,NEWARK CITY,565,IVY HILL ELEMENTARY SCHOOL,2017-18,Grade 5,Math,28
13,ESSEX,3570,NEWARK CITY,565,IVY HILL ELEMENTARY SCHOOL,2017-18,Grade 5,Math,28
13,ESSEX,3570,NEWARK CITY,565,IVY HILL ELEMENTARY SCHOOL,2017-18,Grade 6,Math,22
13,ESSEX,3570,NEWARK CITY,565,IVY HILL ELEMENTARY SCHOOL,2017-18,Grade 6,Math,22
13,ESSEX,3570,NEWARK CITY,565,IVY HILL ELEMENTARY SCHOOL,2017-18,Grade 7,Math,14
13,ESSEX,3570,NEWARK CITY,565,IVY HILL ELEMENTARY SCHOOL,2017-18,Grade 7,Math,14
13,ESSEX,3570,NEWARK CITY,565,IVY HILL ELEMENTARY SCHOOL,2017-18,Grade 8,Math,9999999
13,ESSEX,3570,NEWARK CITY,565,IVY HILL ELEMENTARY SCHOOL,2017-18,Grade 8,Math,9999999
13,ESSEX,3570,NEWARK CITY,570,MT VERNON PLACE SCHOOL,2017-18,Grade 3,Math,52
13,ESSEX,3570,NEWARK CITY,570,MT VERNON PLACE SCHOOL,2017-18,Grade 3,Math,52
13,ESSEX,3570,NEWARK CITY,570,MT VERNON PLACE SCHOOL,2017-18,Grade 4,Math,46
13,ESSEX,3570,NEWARK CITY,570,MT VERNON PLACE SCHOOL,2017-18,Grade 4,Math,46
13,ESSEX,3570,NEWARK CITY,570,MT VERNON PLACE SCHOOL,2017-18,Grade 5,Math,34
13,ESSEX,3570,NEWARK CITY,570,MT VERNON PLACE SCHOOL,2017-18,Grade 5,Math,34
13,ESSEX,3570,NEWARK CITY,570,MT VERNON PLACE SCHOOL,2017-18,Grade 6,Math,44
13,ESSEX,3570,NEWARK CITY,570,MT VERNON PLACE SCHOOL,2017-18,Grade 6,Math,44
13,ESSEX,3570,NEWARK CITY,570,MT VERNON PLACE SCHOOL,2017-18,Grade 7,Math,62
13,ESSEX,3570,NEWARK CITY,570,MT VERNON PLACE SCHOOL,2017-18,Grade 7,Math,62
13,ESSEX,3570,NEWARK CITY,570,MT VERNON PLACE SCHOOL,2017-18,Grade 8,Math,53
13,ESSEX,3570,NEWARK CITY,570,MT VERNON PLACE SCHOOL,2017-18,Grade 8,Math,53
13,ESSEX,3570,NEWARK CITY,575,RAFAEL HERNANDEZ SCHOOL,2017-18,Grade 3,Math,15
13,ESSEX,3570,NEWARK CITY,575,RAFAEL HERNANDEZ SCHOOL,2017-18,Grade 3,Math,15
13,ESSEX,3570,NEWARK CITY,575,RAFAEL HERNANDEZ SCHOOL,2017-18,Grade 4,Math,13
13,ESSEX,3570,NEWARK CITY,575,RAFAEL HERNANDEZ SCHOOL,2017-18,Grade 4,Math,13
13,ESSEX,3570,NEWARK CITY,575,RAFAEL HERNANDEZ SCHOOL,2017-18,Grade 5,Math,18
13,ESSEX,3570,NEWARK CITY,575,RAFAEL HERNANDEZ SCHOOL,2017-18,Grade 5,Math,18
13,ESSEX,3570,NEWARK CITY,575,RAFAEL HERNANDEZ SCHOOL,2017-18,Grade 6,Math,10
13,ESSEX,3570,NEWARK CITY,575,RAFAEL HERNANDEZ SCHOOL,2017-18,Grade 6,Math,10
13,ESSEX,3570,NEWARK CITY,575,RAFAEL HERNANDEZ SCHOOL,2017-18,Grade 7,Math,9999999
13,ESSEX,3570,NEWARK CITY,575,RAFAEL HERNANDEZ SCHOOL,2017-18,Grade 7,Math,9999999
13,ESSEX,3570,NEWARK CITY,575,RAFAEL HERNANDEZ SCHOOL,2017-18,Grade 8,Math,9999999
13,ESSEX,3570,NEWARK CITY,575,RAFAEL HERNANDEZ SCHOOL,2017-18,Grade 8,Math,9999999
13,ESSEX,3570,NEWARK CITY,581,PARK ELEMENTARY SCHOOL,2017-18,Grade 3,Math,26
13,ESSEX,3570,NEWARK CITY,581,PARK ELEMENTARY SCHOOL,2017-18,Grade 3,Math,26
13,ESSEX,3570,NEWARK CITY,581,PARK ELEMENTARY SCHOOL,2017-18,Grade 4,Math,59
13,ESSEX,3570,NEWARK CITY,581,PARK ELEMENTARY SCHOOL,2017-18,Grade 4,Math,59
13,ESSEX,3570,NEWARK CITY,581,PARK ELEMENTARY SCHOOL,2017-18,Grade 5,Math,31
13,ESSEX,3570,NEWARK CITY,581,PARK ELEMENTARY SCHOOL,2017-18,Grade 5,Math,31
13,ESSEX,3570,NEWARK CITY,581,PARK ELEMENTARY SCHOOL,2017-18,Grade 6,Math,34
13,ESSEX,3570,NEWARK CITY,581,PARK ELEMENTARY SCHOOL,2017-18,Grade 6,Math,34
13,ESSEX,3570,NEWARK CITY,581,PARK ELEMENTARY SCHOOL,2017-18,Grade 7,Math,48
13,ESSEX,3570,NEWARK CITY,581,PARK ELEMENTARY SCHOOL,2017-18,Grade 7,Math,48
13,ESSEX,3570,NEWARK CITY,581,PARK ELEMENTARY SCHOOL,2017-18,Grade 8,Math,54
13,ESSEX,3570,NEWARK CITY,581,PARK ELEMENTARY SCHOOL,2017-18,Grade 8,Math,54
13,ESSEX,3570,NEWARK CITY,590,OLIVER STREET SCHOOL,2017-18,Grade 3,Math,71
13,ESSEX,3570,NEWARK CITY,590,OLIVER STREET SCHOOL,2017-18,Grade 3,Math,71
13,ESSEX,3570,NEWARK CITY,590,OLIVER STREET SCHOOL,2017-18,Grade 4,Math,45
13,ESSEX,3570,NEWARK CITY,590,OLIVER STREET SCHOOL,2017-18,Grade 4,Math,45
13,ESSEX,3570,NEWARK CITY,590,OLIVER STREET SCHOOL,2017-18,Grade 5,Math,49
13,ESSEX,3570,NEWARK CITY,590,OLIVER STREET SCHOOL,2017-18,Grade 5,Math,49
13,ESSEX,3570,NEWARK CITY,590,OLIVER STREET SCHOOL,2017-18,Grade 6,Math,37
13,ESSEX,3570,NEWARK CITY,590,OLIVER STREET SCHOOL,2017-18,Grade 6,Math,37
13,ESSEX,3570,NEWARK CITY,590,OLIVER STREET SCHOOL,2017-18,Grade 7,Math,25
13,ESSEX,3570,NEWARK CITY,590,OLIVER STREET SCHOOL,2017-18,Grade 7,Math,25
13,ESSEX,3570,NEWARK CITY,590,OLIVER STREET SCHOOL,2017-18,Grade 8,Math,18
13,ESSEX,3570,NEWARK CITY,590,OLIVER STREET SCHOOL,2017-18,Grade 8,Math,18
13,ESSEX,3570,NEWARK CITY,590,OLIVER STREET SCHOOL,2017-18,Algebra I,Math,79
13,ESSEX,3570,NEWARK CITY,590,OLIVER STREET SCHOOL,2017-18,Algebra I,Math,79
13,ESSEX,3570,NEWARK CITY,590,OLIVER STREET SCHOOL,2017-18,Algebra I,Math,79
13,ESSEX,3570,NEWARK CITY,605,QUITMAN COMMUNITY SCHOOL,2017-18,Grade 3,Math,33
13,ESSEX,3570,NEWARK CITY,605,QUITMAN COMMUNITY SCHOOL,2017-18,Grade 3,Math,33
13,ESSEX,3570,NEWARK CITY,605,QUITMAN COMMUNITY SCHOOL,2017-18,Grade 4,Math,18
13,ESSEX,3570,NEWARK CITY,605,QUITMAN COMMUNITY SCHOOL,2017-18,Grade 4,Math,18
13,ESSEX,3570,NEWARK CITY,605,QUITMAN COMMUNITY SCHOOL,2017-18,Grade 5,Math,27
13,ESSEX,3570,NEWARK CITY,605,QUITMAN COMMUNITY SCHOOL,2017-18,Grade 5,Math,27
13,ESSEX,3570,NEWARK CITY,605,QUITMAN COMMUNITY SCHOOL,2017-18,Grade 6,Math,15
13,ESSEX,3570,NEWARK CITY,605,QUITMAN COMMUNITY SCHOOL,2017-18,Grade 6,Math,15
13,ESSEX,3570,NEWARK CITY,605,QUITMAN COMMUNITY SCHOOL,2017-18,Grade 7,Math,9999999
13,ESSEX,3570,NEWARK CITY,605,QUITMAN COMMUNITY SCHOOL,2017-18,Grade 7,Math,9999999
13,ESSEX,3570,NEWARK CITY,605,QUITMAN COMMUNITY SCHOOL,2017-18,Grade 8,Math,10
13,ESSEX,3570,NEWARK CITY,605,QUITMAN COMMUNITY SCHOOL,2017-18,Grade 8,Math,10
13,ESSEX,3570,NEWARK CITY,610,RIDGE STREET SCHOOL,2017-18,Grade 3,Math,32
13,ESSEX,3570,NEWARK CITY,610,RIDGE STREET SCHOOL,2017-18,Grade 3,Math,32
13,ESSEX,3570,NEWARK CITY,610,RIDGE STREET SCHOOL,2017-18,Grade 4,Math,39
13,ESSEX,3570,NEWARK CITY,610,RIDGE STREET SCHOOL,2017-18,Grade 4,Math,39
13,ESSEX,3570,NEWARK CITY,610,RIDGE STREET SCHOOL,2017-18,Grade 5,Math,38
13,ESSEX,3570,NEWARK CITY,610,RIDGE STREET SCHOOL,2017-18,Grade 5,Math,38
13,ESSEX,3570,NEWARK CITY,610,RIDGE STREET SCHOOL,2017-18,Grade 6,Math,28
13,ESSEX,3570,NEWARK CITY,610,RIDGE STREET SCHOOL,2017-18,Grade 6,Math,28
13,ESSEX,3570,NEWARK CITY,610,RIDGE STREET SCHOOL,2017-18,Grade 7,Math,28
13,ESSEX,3570,NEWARK CITY,610,RIDGE STREET SCHOOL,2017-18,Grade 7,Math,28
13,ESSEX,3570,NEWARK CITY,610,RIDGE STREET SCHOOL,2017-18,Grade 8,Math,33
13,ESSEX,3570,NEWARK CITY,610,RIDGE STREET SCHOOL,2017-18,Grade 8,Math,33
13,ESSEX,3570,NEWARK CITY,615,ROBERTO CLEMENTE ELEMENTARY SCHOOL,2017-18,Grade 3,Math,32
13,ESSEX,3570,NEWARK CITY,615,ROBERTO CLEMENTE ELEMENTARY SCHOOL,2017-18,Grade 3,Math,32
13,ESSEX,3570,NEWARK CITY,615,ROBERTO CLEMENTE ELEMENTARY SCHOOL,2017-18,Grade 4,Math,31
13,ESSEX,3570,NEWARK CITY,615,ROBERTO CLEMENTE ELEMENTARY SCHOOL,2017-18,Grade 4,Math,31
13,ESSEX,3570,NEWARK CITY,640,SOUTH STREET ELEMENTARY SCHOOL,2017-18,Grade 3,Math,33
13,ESSEX,3570,NEWARK CITY,640,SOUTH STREET ELEMENTARY SCHOOL,2017-18,Grade 3,Math,33
13,ESSEX,3570,NEWARK CITY,640,SOUTH STREET ELEMENTARY SCHOOL,2017-18,Grade 4,Math,25
13,ESSEX,3570,NEWARK CITY,640,SOUTH STREET ELEMENTARY SCHOOL,2017-18,Grade 4,Math,25
13,ESSEX,3570,NEWARK CITY,640,SOUTH STREET ELEMENTARY SCHOOL,2017-18,Grade 5,Math,14
13,ESSEX,3570,NEWARK CITY,640,SOUTH STREET ELEMENTARY SCHOOL,2017-18,Grade 5,Math,14
13,ESSEX,3570,NEWARK CITY,640,SOUTH STREET ELEMENTARY SCHOOL,2017-18,Grade 6,Math,9999999
13,ESSEX,3570,NEWARK CITY,640,SOUTH STREET ELEMENTARY SCHOOL,2017-18,Grade 6,Math,9999999
13,ESSEX,3570,NEWARK CITY,640,SOUTH STREET ELEMENTARY SCHOOL,2017-18,Grade 7,Math,21
13,ESSEX,3570,NEWARK CITY,640,SOUTH STREET ELEMENTARY SCHOOL,2017-18,Grade 7,Math,21
13,ESSEX,3570,NEWARK CITY,670,SOUTH SEVENTEENTH STREET SCHOOL,2017-18,Grade 3,Math,23
13,ESSEX,3570,NEWARK CITY,670,SOUTH SEVENTEENTH STREET SCHOOL,2017-18,Grade 3,Math,23
13,ESSEX,3570,NEWARK CITY,670,SOUTH SEVENTEENTH STREET SCHOOL,2017-18,Grade 4,Math,9999999
13,ESSEX,3570,NEWARK CITY,670,SOUTH SEVENTEENTH STREET SCHOOL,2017-18,Grade 4,Math,9999999
13,ESSEX,3570,NEWARK CITY,670,SOUTH SEVENTEENTH STREET SCHOOL,2017-18,Grade 5,Math,9999999
13,ESSEX,3570,NEWARK CITY,670,SOUTH SEVENTEENTH STREET SCHOOL,2017-18,Grade 5,Math,9999999
13,ESSEX,3570,NEWARK CITY,670,SOUTH SEVENTEENTH STREET SCHOOL,2017-18,Grade 6,Math,9999999
13,ESSEX,3570,NEWARK CITY,670,SOUTH SEVENTEENTH STREET SCHOOL,2017-18,Grade 6,Math,9999999
13,ESSEX,3570,NEWARK CITY,670,SOUTH SEVENTEENTH STREET SCHOOL,2017-18,Grade 7,Math,9999999
13,ESSEX,3570,NEWARK CITY,670,SOUTH SEVENTEENTH STREET SCHOOL,2017-18,Grade 7,Math,9999999
13,ESSEX,3570,NEWARK CITY,670,SOUTH SEVENTEENTH STREET SCHOOL,2017-18,Grade 8,Math,15
13,ESSEX,3570,NEWARK CITY,670,SOUTH SEVENTEENTH STREET SCHOOL,2017-18,Grade 8,Math,15
13,ESSEX,3570,NEWARK CITY,690,SPEEDWAY AVENUE SCHOOL,2017-18,Grade 3,Math,15
13,ESSEX,3570,NEWARK CITY,690,SPEEDWAY AVENUE SCHOOL,2017-18,Grade 3,Math,15
13,ESSEX,3570,NEWARK CITY,690,SPEEDWAY AVENUE SCHOOL,2017-18,Grade 4,Math,23
13,ESSEX,3570,NEWARK CITY,690,SPEEDWAY AVENUE SCHOOL,2017-18,Grade 4,Math,23
13,ESSEX,3570,NEWARK CITY,690,SPEEDWAY AVENUE SCHOOL,2017-18,Grade 5,Math,17
13,ESSEX,3570,NEWARK CITY,690,SPEEDWAY AVENUE SCHOOL,2017-18,Grade 5,Math,17
13,ESSEX,3570,NEWARK CITY,690,SPEEDWAY AVENUE SCHOOL,2017-18,Grade 6,Math,10
13,ESSEX,3570,NEWARK CITY,690,SPEEDWAY AVENUE SCHOOL,2017-18,Grade 6,Math,10
13,ESSEX,3570,NEWARK CITY,690,SPEEDWAY AVENUE SCHOOL,2017-18,Grade 7,Math,9999999
13,ESSEX,3570,NEWARK CITY,690,SPEEDWAY AVENUE SCHOOL,2017-18,Grade 7,Math,9999999
13,ESSEX,3570,NEWARK CITY,690,SPEEDWAY AVENUE SCHOOL,2017-18,Grade 8,Math,19
13,ESSEX,3570,NEWARK CITY,690,SPEEDWAY AVENUE SCHOOL,2017-18,Grade 8,Math,19
13,ESSEX,3570,NEWARK CITY,710,SUSSEX AVENUE SCHOOL BURNET STREET  SCHOOL,2017-18,Grade 3,Math,33
13,ESSEX,3570,NEWARK CITY,710,SUSSEX AVENUE SCHOOL BURNET STREET  SCHOOL,2017-18,Grade 3,Math,33
13,ESSEX,3570,NEWARK CITY,710,SUSSEX AVENUE SCHOOL BURNET STREET  SCHOOL,2017-18,Grade 4,Math,20
13,ESSEX,3570,NEWARK CITY,710,SUSSEX AVENUE SCHOOL BURNET STREET  SCHOOL,2017-18,Grade 4,Math,20
13,ESSEX,3570,NEWARK CITY,710,SUSSEX AVENUE SCHOOL BURNET STREET  SCHOOL,2017-18,Grade 5,Math,43
13,ESSEX,3570,NEWARK CITY,710,SUSSEX AVENUE SCHOOL BURNET STREET  SCHOOL,2017-18,Grade 5,Math,43
13,ESSEX,3570,NEWARK CITY,710,SUSSEX AVENUE SCHOOL BURNET STREET  SCHOOL,2017-18,Grade 6,Math,33
13,ESSEX,3570,NEWARK CITY,710,SUSSEX AVENUE SCHOOL BURNET STREET  SCHOOL,2017-18,Grade 6,Math,33
13,ESSEX,3570,NEWARK CITY,710,SUSSEX AVENUE SCHOOL BURNET STREET  SCHOOL,2017-18,Grade 7,Math,68
13,ESSEX,3570,NEWARK CITY,710,SUSSEX AVENUE SCHOOL BURNET STREET  SCHOOL,2017-18,Grade 7,Math,68
13,ESSEX,3570,NEWARK CITY,710,SUSSEX AVENUE SCHOOL BURNET STREET  SCHOOL,2017-18,Grade 8,Math,22
13,ESSEX,3570,NEWARK CITY,710,SUSSEX AVENUE SCHOOL BURNET STREET  SCHOOL,2017-18,Grade 8,Math,22
13,ESSEX,3570,NEWARK CITY,715,THIRTEENTH AVENUE SCHOOL,2017-18,Grade 3,Math,15
13,ESSEX,3570,NEWARK CITY,715,THIRTEENTH AVENUE SCHOOL,2017-18,Grade 3,Math,15
13,ESSEX,3570,NEWARK CITY,715,THIRTEENTH AVENUE SCHOOL,2017-18,Grade 4,Math,9999999
13,ESSEX,3570,NEWARK CITY,715,THIRTEENTH AVENUE SCHOOL,2017-18,Grade 4,Math,9999999
13,ESSEX,3570,NEWARK CITY,715,THIRTEENTH AVENUE SCHOOL,2017-18,Grade 5,Math,9999999
13,ESSEX,3570,NEWARK CITY,715,THIRTEENTH AVENUE SCHOOL,2017-18,Grade 5,Math,9999999
13,ESSEX,3570,NEWARK CITY,715,THIRTEENTH AVENUE SCHOOL,2017-18,Grade 6,Math,29
13,ESSEX,3570,NEWARK CITY,715,THIRTEENTH AVENUE SCHOOL,2017-18,Grade 6,Math,29
13,ESSEX,3570,NEWARK CITY,715,THIRTEENTH AVENUE SCHOOL,2017-18,Grade 7,Math,15
13,ESSEX,3570,NEWARK CITY,715,THIRTEENTH AVENUE SCHOOL,2017-18,Grade 7,Math,15
13,ESSEX,3570,NEWARK CITY,715,THIRTEENTH AVENUE SCHOOL,2017-18,Grade 8,Math,9999999
13,ESSEX,3570,NEWARK CITY,715,THIRTEENTH AVENUE SCHOOL,2017-18,Grade 8,Math,9999999
13,ESSEX,3570,NEWARK CITY,750,WILSON AVENUE SCHOOL,2017-18,Grade 3,Math,23
13,ESSEX,3570,NEWARK CITY,750,WILSON AVENUE SCHOOL,2017-18,Grade 3,Math,23
13,ESSEX,3570,NEWARK CITY,750,WILSON AVENUE SCHOOL,2017-18,Grade 4,Math,18
13,ESSEX,3570,NEWARK CITY,750,WILSON AVENUE SCHOOL,2017-18,Grade 4,Math,18
