CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,Grade_Subject,Subject,MetExcExpPerc,Year
31,PASSAIC,900,CLIFTON CITY,140,SCHOOL #8,Grade 3,LAL,85,2017-18
31,PASSAIC,900,CLIFTON CITY,140,SCHOOL #8,Grade 4,LAL,71,2017-18
31,PASSAIC,900,CLIFTON CITY,140,SCHOOL #8,Grade 5,LAL,59,2017-18
31,PASSAIC,900,CLIFTON CITY,150,SCHOOL #9,Grade 3,LAL,62,2017-18
31,PASSAIC,900,CLIFTON CITY,150,SCHOOL #9,Grade 4,LAL,73,2017-18
31,PASSAIC,900,CLIFTON CITY,150,SCHOOL #9,Grade 5,LAL,62,2017-18
31,PASSAIC,900,CLIFTON CITY,160,SCHOOL #11,Grade 3,LAL,49,2017-18
31,PASSAIC,900,CLIFTON CITY,160,SCHOOL #11,Grade 4,LAL,50,2017-18
31,PASSAIC,900,CLIFTON CITY,160,SCHOOL #11,Grade 5,LAL,34,2017-18
31,PASSAIC,900,CLIFTON CITY,170,SCHOOL #12,Grade 3,LAL,41,2017-18
31,PASSAIC,900,CLIFTON CITY,170,SCHOOL #12,Grade 4,LAL,59,2017-18
31,PASSAIC,900,CLIFTON CITY,170,SCHOOL #12,Grade 5,LAL,62,2017-18
31,PASSAIC,900,CLIFTON CITY,180,SCHOOL #13,Grade 3,LAL,48,2017-18
31,PASSAIC,900,CLIFTON CITY,180,SCHOOL #13,Grade 4,LAL,46,2017-18
31,PASSAIC,900,CLIFTON CITY,180,SCHOOL #13,Grade 5,LAL,42,2017-18
31,PASSAIC,900,CLIFTON CITY,190,SCHOOL #14,Grade 3,LAL,35,2017-18
31,PASSAIC,900,CLIFTON CITY,190,SCHOOL #14,Grade 4,LAL,55,2017-18
31,PASSAIC,900,CLIFTON CITY,190,SCHOOL #14,Grade 5,LAL,52,2017-18
31,PASSAIC,900,CLIFTON CITY,200,SCHOOL #15,Grade 3,LAL,46,2017-18
31,PASSAIC,900,CLIFTON CITY,200,SCHOOL #15,Grade 4,LAL,47,2017-18
31,PASSAIC,900,CLIFTON CITY,200,SCHOOL #15,Grade 5,LAL,58,2017-18
31,PASSAIC,900,CLIFTON CITY,210,SCHOOL #16,Grade 3,LAL,49,2017-18
31,PASSAIC,900,CLIFTON CITY,210,SCHOOL #16,Grade 4,LAL,49,2017-18
31,PASSAIC,900,CLIFTON CITY,210,SCHOOL #16,Grade 5,LAL,45,2017-18
31,PASSAIC,900,CLIFTON CITY,230,SCHOOL #17,Grade 3,LAL,40,2017-18
31,PASSAIC,900,CLIFTON CITY,230,SCHOOL #17,Grade 4,LAL,46,2017-18
31,PASSAIC,900,CLIFTON CITY,230,SCHOOL #17,Grade 5,LAL,30,2017-18
31,PASSAIC,1920,HALEDON BORO,15,HALEDON PUBLIC SCHOOL,Grade 3,LAL,40,2017-18
31,PASSAIC,1920,HALEDON BORO,15,HALEDON PUBLIC SCHOOL,Grade 4,LAL,57,2017-18
31,PASSAIC,1920,HALEDON BORO,15,HALEDON PUBLIC SCHOOL,Grade 5,LAL,43,2017-18
31,PASSAIC,1920,HALEDON BORO,15,HALEDON PUBLIC SCHOOL,Grade 6,LAL,44,2017-18
31,PASSAIC,1920,HALEDON BORO,15,HALEDON PUBLIC SCHOOL,Grade 7,LAL,56,2017-18
31,PASSAIC,1920,HALEDON BORO,15,HALEDON PUBLIC SCHOOL,Grade 8,LAL,60,2017-18
31,PASSAIC,2100,HAWTHORNE BORO,50,HAWTHORNE HIGH SCHOOL,Grade 9,LAL,37,2017-18
31,PASSAIC,2100,HAWTHORNE BORO,50,HAWTHORNE HIGH SCHOOL,Grade 10,LAL,39,2017-18
31,PASSAIC,2100,HAWTHORNE BORO,50,HAWTHORNE HIGH SCHOOL,Grade 11,LAL,50,2017-18
31,PASSAIC,2100,HAWTHORNE BORO,70,LINCOLN MIDDLE SCHOOL,Grade 6,LAL,55,2017-18
31,PASSAIC,2100,HAWTHORNE BORO,70,LINCOLN MIDDLE SCHOOL,Grade 7,LAL,60,2017-18
31,PASSAIC,2100,HAWTHORNE BORO,70,LINCOLN MIDDLE SCHOOL,Grade 8,LAL,64,2017-18
31,PASSAIC,2100,HAWTHORNE BORO,80,ROOSEVELT ELEMENTARY SCHOOL,Grade 3,LAL,70,2017-18
31,PASSAIC,2100,HAWTHORNE BORO,80,ROOSEVELT ELEMENTARY SCHOOL,Grade 4,LAL,64,2017-18
31,PASSAIC,2100,HAWTHORNE BORO,80,ROOSEVELT ELEMENTARY SCHOOL,Grade 5,LAL,65,2017-18
31,PASSAIC,2100,HAWTHORNE BORO,90,THOMAS JEFFERSON ELEMENTARY SCHOOL,Grade 3,LAL,59,2017-18
31,PASSAIC,2100,HAWTHORNE BORO,90,THOMAS JEFFERSON ELEMENTARY SCHOOL,Grade 4,LAL,71,2017-18
31,PASSAIC,2100,HAWTHORNE BORO,90,THOMAS JEFFERSON ELEMENTARY SCHOOL,Grade 5,LAL,79,2017-18
31,PASSAIC,2100,HAWTHORNE BORO,100,WASHINGTON ELEMENTARY SCHOOL,Grade 3,LAL,61,2017-18
31,PASSAIC,2100,HAWTHORNE BORO,100,WASHINGTON ELEMENTARY SCHOOL,Grade 4,LAL,80,2017-18
31,PASSAIC,2100,HAWTHORNE BORO,100,WASHINGTON ELEMENTARY SCHOOL,Grade 5,LAL,73,2017-18
31,PASSAIC,2510,LAKELAND REGIONAL,50,LAKELAND REGIONAL HIGH SCHOOL,Grade 9,LAL,69,2017-18
31,PASSAIC,2510,LAKELAND REGIONAL,50,LAKELAND REGIONAL HIGH SCHOOL,Grade 10,LAL,65,2017-18
31,PASSAIC,2510,LAKELAND REGIONAL,50,LAKELAND REGIONAL HIGH SCHOOL,Grade 11,LAL,56,2017-18
31,PASSAIC,2700,LITTLE FALLS TWP,50,LITTLE FALLS TOWNSHIP PUBLIC SCHOOL # 1,Grade 5,LAL,81,2017-18
31,PASSAIC,2700,LITTLE FALLS TWP,50,LITTLE FALLS TOWNSHIP PUBLIC SCHOOL # 1,Grade 6,LAL,90,2017-18
31,PASSAIC,2700,LITTLE FALLS TWP,50,LITTLE FALLS TOWNSHIP PUBLIC SCHOOL # 1,Grade 7,LAL,92,2017-18
31,PASSAIC,2700,LITTLE FALLS TWP,50,LITTLE FALLS TOWNSHIP PUBLIC SCHOOL # 1,Grade 8,LAL,76,2017-18
31,PASSAIC,2700,LITTLE FALLS TWP,70,LITTLE FALLS TOWNSHIP PUBLIC SCHOOL # 3,Grade 3,LAL,79,2017-18
31,PASSAIC,2700,LITTLE FALLS TWP,70,LITTLE FALLS TOWNSHIP PUBLIC SCHOOL # 3,Grade 4,LAL,85,2017-18
31,PASSAIC,3640,NORTH HALEDON BORO,50,HIGH MOUNTAIN MIDDLE SCHOOL,Grade 5,LAL,68,2017-18
31,PASSAIC,3640,NORTH HALEDON BORO,50,HIGH MOUNTAIN MIDDLE SCHOOL,Grade 6,LAL,68,2017-18
31,PASSAIC,3640,NORTH HALEDON BORO,50,HIGH MOUNTAIN MIDDLE SCHOOL,Grade 7,LAL,78,2017-18
31,PASSAIC,3640,NORTH HALEDON BORO,50,HIGH MOUNTAIN MIDDLE SCHOOL,Grade 8,LAL,55,2017-18
31,PASSAIC,3640,NORTH HALEDON BORO,60,MEMORIAL ELEMENTARY SCHOOL,Grade 3,LAL,58,2017-18
31,PASSAIC,3640,NORTH HALEDON BORO,60,MEMORIAL ELEMENTARY SCHOOL,Grade 4,LAL,74,2017-18
31,PASSAIC,3970,PASSAIC CITY,50,PASSAIC HIGH SCHOOL NO. 12,Grade 9,LAL,14,2017-18
31,PASSAIC,3970,PASSAIC CITY,50,PASSAIC HIGH SCHOOL NO. 12,Grade 10,LAL,21,2017-18
31,PASSAIC,3970,PASSAIC CITY,50,PASSAIC HIGH SCHOOL NO. 12,Grade 11,LAL,16,2017-18
31,PASSAIC,3970,PASSAIC CITY,80,THOMAS JEFFERSON SCHOOL NO. 1,Grade 3,LAL,14,2017-18
31,PASSAIC,3970,PASSAIC CITY,80,THOMAS JEFFERSON SCHOOL NO. 1,Grade 4,LAL,34,2017-18
31,PASSAIC,3970,PASSAIC CITY,80,THOMAS JEFFERSON SCHOOL NO. 1,Grade 5,LAL,29,2017-18
31,PASSAIC,3970,PASSAIC CITY,80,THOMAS JEFFERSON SCHOOL NO. 1,Grade 6,LAL,52,2017-18
31,PASSAIC,3970,PASSAIC CITY,90,MARIO DRAGO SCHOOL NO. 3,Grade 3,LAL,40,2017-18
31,PASSAIC,3970,PASSAIC CITY,90,MARIO DRAGO SCHOOL NO. 3,Grade 4,LAL,43,2017-18
31,PASSAIC,3970,PASSAIC CITY,90,MARIO DRAGO SCHOOL NO. 3,Grade 5,LAL,27,2017-18
31,PASSAIC,3970,PASSAIC CITY,90,MARIO DRAGO SCHOOL NO. 3,Grade 6,LAL,36,2017-18
31,PASSAIC,3970,PASSAIC CITY,95,ABRAHAM LINCOLN MIDDLE SCHOOL NO. 4,Grade 7,LAL,30,2017-18
31,PASSAIC,3970,PASSAIC CITY,95,ABRAHAM LINCOLN MIDDLE SCHOOL NO. 4,Grade 8,LAL,30,2017-18
31,PASSAIC,3970,PASSAIC CITY,97,SCHOOL NO. 5,Grade 3,LAL,44,2017-18
31,PASSAIC,3970,PASSAIC CITY,97,SCHOOL NO. 5,Grade 4,LAL,34,2017-18
31,PASSAIC,3970,PASSAIC CITY,97,SCHOOL NO. 5,Grade 5,LAL,31,2017-18
31,PASSAIC,3970,PASSAIC CITY,97,SCHOOL NO. 5,Grade 6,LAL,52,2017-18
31,PASSAIC,3970,PASSAIC CITY,100,"MARTIN LUTHER KING, JR. SCHOOL NO. 6",Grade 3,LAL,15,2017-18
31,PASSAIC,3970,PASSAIC CITY,100,"MARTIN LUTHER KING, JR. SCHOOL NO. 6",Grade 4,LAL,18,2017-18
31,PASSAIC,3970,PASSAIC CITY,100,"MARTIN LUTHER KING, JR. SCHOOL NO. 6",Grade 5,LAL,29,2017-18
31,PASSAIC,3970,PASSAIC CITY,100,"MARTIN LUTHER KING, JR. SCHOOL NO. 6",Grade 6,LAL,24,2017-18
31,PASSAIC,3970,PASSAIC CITY,125,ETTA GERO SCHOOL NO. 9,Grade 3,LAL,27,2017-18
31,PASSAIC,3970,PASSAIC CITY,125,ETTA GERO SCHOOL NO. 9,Grade 4,LAL,18,2017-18
31,PASSAIC,3970,PASSAIC CITY,125,ETTA GERO SCHOOL NO. 9,Grade 5,LAL,14,2017-18
31,PASSAIC,3970,PASSAIC CITY,125,ETTA GERO SCHOOL NO. 9,Grade 6,LAL,22,2017-18
31,PASSAIC,3970,PASSAIC CITY,130,THEODORE ROOSEVELT SCHOOL NO. 10,Grade 3,LAL,28,2017-18
31,PASSAIC,3970,PASSAIC CITY,130,THEODORE ROOSEVELT SCHOOL NO. 10,Grade 4,LAL,22,2017-18
31,PASSAIC,3970,PASSAIC CITY,130,THEODORE ROOSEVELT SCHOOL NO. 10,Grade 5,LAL,23,2017-18
31,PASSAIC,3970,PASSAIC CITY,130,THEODORE ROOSEVELT SCHOOL NO. 10,Grade 6,LAL,29,2017-18
31,PASSAIC,3970,PASSAIC CITY,140,WILLIAM B. CRUISE MEMORIAL SCHOOL NO. 11,Grade 3,LAL,26,2017-18
31,PASSAIC,3970,PASSAIC CITY,140,WILLIAM B. CRUISE MEMORIAL SCHOOL NO. 11,Grade 4,LAL,28,2017-18
31,PASSAIC,3970,PASSAIC CITY,140,WILLIAM B. CRUISE MEMORIAL SCHOOL NO. 11,Grade 5,LAL,32,2017-18
31,PASSAIC,3970,PASSAIC CITY,140,WILLIAM B. CRUISE MEMORIAL SCHOOL NO. 11,Grade 6,LAL,17,2017-18
31,PASSAIC,3970,PASSAIC CITY,200,DANIEL F. RYAN ELEMENTARY SCHOOL NO. 19,Grade 3,LAL,26,2017-18
31,PASSAIC,3970,PASSAIC CITY,200,DANIEL F. RYAN ELEMENTARY SCHOOL NO. 19,Grade 4,LAL,33,2017-18
31,PASSAIC,3970,PASSAIC CITY,200,DANIEL F. RYAN ELEMENTARY SCHOOL NO. 19,Grade 5,LAL,23,2017-18
31,PASSAIC,3970,PASSAIC CITY,200,DANIEL F. RYAN ELEMENTARY SCHOOL NO. 19,Grade 6,LAL,17,2017-18
31,PASSAIC,3970,PASSAIC CITY,300,PASSAIC GIFTED AND TALENTED ACADEMY SCHOOL NO. 20,Grade 3,LAL,59,2017-18
31,PASSAIC,3970,PASSAIC CITY,300,PASSAIC GIFTED AND TALENTED ACADEMY SCHOOL NO. 20,Grade 4,LAL,71,2017-18
31,PASSAIC,3970,PASSAIC CITY,300,PASSAIC GIFTED AND TALENTED ACADEMY SCHOOL NO. 20,Grade 5,LAL,75,2017-18
31,PASSAIC,3970,PASSAIC CITY,300,PASSAIC GIFTED AND TALENTED ACADEMY SCHOOL NO. 20,Grade 6,LAL,73,2017-18
31,PASSAIC,3970,PASSAIC CITY,300,PASSAIC GIFTED AND TALENTED ACADEMY SCHOOL NO. 20,Grade 7,LAL,76,2017-18
31,PASSAIC,3970,PASSAIC CITY,300,PASSAIC GIFTED AND TALENTED ACADEMY SCHOOL NO. 20,Grade 8,LAL,83,2017-18
31,PASSAIC,3980,PASSAIC CO MANCHESTER REG,10,PASSAIC COUNTY-MANCHESTER REGIONAL HIGH SCHOOL,Grade 9,LAL,42,2017-18
31,PASSAIC,3980,PASSAIC CO MANCHESTER REG,10,PASSAIC COUNTY-MANCHESTER REGIONAL HIGH SCHOOL,Grade 10,LAL,50,2017-18
31,PASSAIC,3980,PASSAIC CO MANCHESTER REG,10,PASSAIC COUNTY-MANCHESTER REGIONAL HIGH SCHOOL,Grade 11,LAL,61,2017-18
31,PASSAIC,3990,PASSAIC VALLEY REGIONAL,50,PASSAIC VALLEY REGIONAL HIGH SCHOOL,Grade 9,LAL,40,2017-18
31,PASSAIC,3990,PASSAIC VALLEY REGIONAL,50,PASSAIC VALLEY REGIONAL HIGH SCHOOL,Grade 10,LAL,48,2017-18
31,PASSAIC,3990,PASSAIC VALLEY REGIONAL,50,PASSAIC VALLEY REGIONAL HIGH SCHOOL,Grade 11,LAL,37,2017-18
31,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,50,PASSAIC COUNTY TECHNICAL INSTITUTE,Grade 9,LAL,68,2017-18
31,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,50,PASSAIC COUNTY TECHNICAL INSTITUTE,Grade 10,LAL,53,2017-18
31,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,50,PASSAIC COUNTY TECHNICAL INSTITUTE,Grade 11,LAL,51,2017-18
31,PASSAIC,4010,PATERSON CITY,1,SCHOOL OF INFORMATION TECHNOLOGY,Grade 9,LAL,9999999,2017-18
31,PASSAIC,4010,PATERSON CITY,1,SCHOOL OF INFORMATION TECHNOLOGY,Grade 10,LAL,9999999,2017-18
31,PASSAIC,4010,PATERSON CITY,1,SCHOOL OF INFORMATION TECHNOLOGY,Grade 11,LAL,9999999,2017-18
31,PASSAIC,4010,PATERSON CITY,2,"SCHOOL OF CULINARY ARTS, HOSPITALITY AND TOURISM",Grade 9,LAL,11,2017-18
31,PASSAIC,4010,PATERSON CITY,2,"SCHOOL OF CULINARY ARTS, HOSPITALITY AND TOURISM",Grade 10,LAL,13,2017-18
31,PASSAIC,4010,PATERSON CITY,2,"SCHOOL OF CULINARY ARTS, HOSPITALITY AND TOURISM",Grade 11,LAL,20,2017-18
31,PASSAIC,4010,PATERSON CITY,3,SCHOOL OF GOVERNMENT AND PUBLIC ADMINISTRATION,Grade 9,LAL,9999999,2017-18
31,PASSAIC,4010,PATERSON CITY,3,SCHOOL OF GOVERNMENT AND PUBLIC ADMINISTRATION,Grade 10,LAL,10,2017-18
31,PASSAIC,4010,PATERSON CITY,3,SCHOOL OF GOVERNMENT AND PUBLIC ADMINISTRATION,Grade 11,LAL,14,2017-18
31,PASSAIC,4010,PATERSON CITY,4,SCHOOL OF HEALTH SCIENCE,Grade 9,LAL,34,2017-18
31,PASSAIC,4010,PATERSON CITY,4,SCHOOL OF HEALTH SCIENCE,Grade 10,LAL,56,2017-18
31,PASSAIC,4010,PATERSON CITY,4,SCHOOL OF HEALTH SCIENCE,Grade 11,LAL,58,2017-18
31,PASSAIC,4010,PATERSON CITY,5,SCHOOL OF EARTH AND SPACE SCIENCE,Grade 9,LAL,33,2017-18
31,PASSAIC,4010,PATERSON CITY,5,SCHOOL OF EARTH AND SPACE SCIENCE,Grade 10,LAL,29,2017-18
31,PASSAIC,4010,PATERSON CITY,5,SCHOOL OF EARTH AND SPACE SCIENCE,Grade 11,LAL,31,2017-18
31,PASSAIC,4010,PATERSON CITY,20,ROSA L. PARKS SCHOOL OF FINE AND PERFORMING ARTS,Grade 9,LAL,35,2017-18
31,PASSAIC,4010,PATERSON CITY,20,ROSA L. PARKS SCHOOL OF FINE AND PERFORMING ARTS,Grade 10,LAL,43,2017-18
31,PASSAIC,4010,PATERSON CITY,20,ROSA L. PARKS SCHOOL OF FINE AND PERFORMING ARTS,Grade 11,LAL,43,2017-18
31,PASSAIC,4010,PATERSON CITY,35,INTERNATIONAL HIGH SCHOOL,Grade 9,LAL,34,2017-18
31,PASSAIC,4010,PATERSON CITY,35,INTERNATIONAL HIGH SCHOOL,Grade 10,LAL,43,2017-18
31,PASSAIC,4010,PATERSON CITY,35,INTERNATIONAL HIGH SCHOOL,Grade 11,LAL,35,2017-18
31,PASSAIC,4010,PATERSON CITY,43,ALEXANDER HAMILTON ACADEMY,Grade 3,LAL,49,2017-18
31,PASSAIC,4010,PATERSON CITY,43,ALEXANDER HAMILTON ACADEMY,Grade 4,LAL,68,2017-18
31,PASSAIC,4010,PATERSON CITY,43,ALEXANDER HAMILTON ACADEMY,Grade 5,LAL,76,2017-18
31,PASSAIC,4010,PATERSON CITY,43,ALEXANDER HAMILTON ACADEMY,Grade 6,LAL,74,2017-18
31,PASSAIC,4010,PATERSON CITY,43,ALEXANDER HAMILTON ACADEMY,Grade 7,LAL,84,2017-18
31,PASSAIC,4010,PATERSON CITY,43,ALEXANDER HAMILTON ACADEMY,Grade 8,LAL,73,2017-18
31,PASSAIC,4010,PATERSON CITY,47,EDWARD W. KILPATRICK,Grade 3,LAL,17,2017-18
31,PASSAIC,4010,PATERSON CITY,50,SCHOOL 1,Grade 3,LAL,47,2017-18
31,PASSAIC,4010,PATERSON CITY,50,SCHOOL 1,Grade 4,LAL,76,2017-18
31,PASSAIC,4010,PATERSON CITY,50,SCHOOL 1,Grade 5,LAL,71,2017-18
31,PASSAIC,4010,PATERSON CITY,60,SCHOOL 2,Grade 3,LAL,29,2017-18
31,PASSAIC,4010,PATERSON CITY,60,SCHOOL 2,Grade 4,LAL,10,2017-18
31,PASSAIC,4010,PATERSON CITY,60,SCHOOL 2,Grade 5,LAL,15,2017-18
31,PASSAIC,4010,PATERSON CITY,60,SCHOOL 2,Grade 6,LAL,40,2017-18
31,PASSAIC,4010,PATERSON CITY,60,SCHOOL 2,Grade 7,LAL,74,2017-18
31,PASSAIC,4010,PATERSON CITY,60,SCHOOL 2,Grade 8,LAL,60,2017-18
31,PASSAIC,4010,PATERSON CITY,61,URBAN LEADERSHIP ACADEMY,Grade 3,LAL,20,2017-18
31,PASSAIC,4010,PATERSON CITY,61,URBAN LEADERSHIP ACADEMY,Grade 4,LAL,16,2017-18
31,PASSAIC,4010,PATERSON CITY,70,SCHOOL 3,Grade 3,LAL,10,2017-18
31,PASSAIC,4010,PATERSON CITY,70,SCHOOL 3,Grade 4,LAL,37,2017-18
31,PASSAIC,4010,PATERSON CITY,70,SCHOOL 3,Grade 5,LAL,36,2017-18
31,PASSAIC,4010,PATERSON CITY,70,SCHOOL 3,Grade 6,LAL,17,2017-18
31,PASSAIC,4010,PATERSON CITY,70,SCHOOL 3,Grade 7,LAL,43,2017-18
31,PASSAIC,4010,PATERSON CITY,70,SCHOOL 3,Grade 8,LAL,30,2017-18
31,PASSAIC,4010,PATERSON CITY,80,"REV. DR. FRANK NAPIER, JR. SCHOOL",Grade 3,LAL,9999999,2017-18
31,PASSAIC,4010,PATERSON CITY,80,"REV. DR. FRANK NAPIER, JR. SCHOOL",Grade 4,LAL,9999999,2017-18
31,PASSAIC,4010,PATERSON CITY,80,"REV. DR. FRANK NAPIER, JR. SCHOOL",Grade 5,LAL,15,2017-18
31,PASSAIC,4010,PATERSON CITY,80,"REV. DR. FRANK NAPIER, JR. SCHOOL",Grade 6,LAL,9999999,2017-18
31,PASSAIC,4010,PATERSON CITY,80,"REV. DR. FRANK NAPIER, JR. SCHOOL",Grade 7,LAL,39,2017-18
31,PASSAIC,4010,PATERSON CITY,80,"REV. DR. FRANK NAPIER, JR. SCHOOL",Grade 8,LAL,10,2017-18
31,PASSAIC,4010,PATERSON CITY,90,SCHOOL 5,Grade 3,LAL,27,2017-18
31,PASSAIC,4010,PATERSON CITY,90,SCHOOL 5,Grade 4,LAL,41,2017-18
31,PASSAIC,4010,PATERSON CITY,90,SCHOOL 5,Grade 5,LAL,49,2017-18
31,PASSAIC,4010,PATERSON CITY,100,SENATOR FRANK LAUTENBERG SCHOOL,Grade 3,LAL,9999999,2017-18
31,PASSAIC,4010,PATERSON CITY,100,SENATOR FRANK LAUTENBERG SCHOOL,Grade 4,LAL,17,2017-18
31,PASSAIC,4010,PATERSON CITY,100,SENATOR FRANK LAUTENBERG SCHOOL,Grade 5,LAL,20,2017-18
31,PASSAIC,4010,PATERSON CITY,100,SENATOR FRANK LAUTENBERG SCHOOL,Grade 6,LAL,19,2017-18
31,PASSAIC,4010,PATERSON CITY,100,SENATOR FRANK LAUTENBERG SCHOOL,Grade 7,LAL,14,2017-18
31,PASSAIC,4010,PATERSON CITY,100,SENATOR FRANK LAUTENBERG SCHOOL,Grade 8,LAL,24,2017-18
31,PASSAIC,4010,PATERSON CITY,110,SCHOOL 7,Grade 5,LAL,41,2017-18
31,PASSAIC,4010,PATERSON CITY,110,SCHOOL 7,Grade 6,LAL,20,2017-18
31,PASSAIC,4010,PATERSON CITY,110,SCHOOL 7,Grade 7,LAL,45,2017-18
31,PASSAIC,4010,PATERSON CITY,110,SCHOOL 7,Grade 8,LAL,41,2017-18
31,PASSAIC,4010,PATERSON CITY,120,SCHOOL 8,Grade 3,LAL,9999999,2017-18
31,PASSAIC,4010,PATERSON CITY,120,SCHOOL 8,Grade 4,LAL,16,2017-18
31,PASSAIC,4010,PATERSON CITY,120,SCHOOL 8,Grade 5,LAL,20,2017-18
31,PASSAIC,4010,PATERSON CITY,120,SCHOOL 8,Grade 6,LAL,12,2017-18
31,PASSAIC,4010,PATERSON CITY,120,SCHOOL 8,Grade 7,LAL,31,2017-18
31,PASSAIC,4010,PATERSON CITY,120,SCHOOL 8,Grade 8,LAL,28,2017-18
31,PASSAIC,4010,PATERSON CITY,130,"CHARLES J. RILEY, SCHOOL 9",Grade 3,LAL,26,2017-18
31,PASSAIC,4010,PATERSON CITY,130,"CHARLES J. RILEY, SCHOOL 9",Grade 4,LAL,33,2017-18
31,PASSAIC,4010,PATERSON CITY,130,"CHARLES J. RILEY, SCHOOL 9",Grade 5,LAL,45,2017-18
31,PASSAIC,4010,PATERSON CITY,130,"CHARLES J. RILEY, SCHOOL 9",Grade 6,LAL,40,2017-18
31,PASSAIC,4010,PATERSON CITY,130,"CHARLES J. RILEY, SCHOOL 9",Grade 7,LAL,62,2017-18
31,PASSAIC,4010,PATERSON CITY,130,"CHARLES J. RILEY, SCHOOL 9",Grade 8,LAL,68,2017-18
31,PASSAIC,4010,PATERSON CITY,140,SCHOOL 10,Grade 3,LAL,9999999,2017-18
31,PASSAIC,4010,PATERSON CITY,140,SCHOOL 10,Grade 4,LAL,9999999,2017-18
31,PASSAIC,4010,PATERSON CITY,140,SCHOOL 10,Grade 5,LAL,11,2017-18
31,PASSAIC,4010,PATERSON CITY,140,SCHOOL 10,Grade 6,LAL,9999999,2017-18
31,PASSAIC,4010,PATERSON CITY,140,SCHOOL 10,Grade 7,LAL,29,2017-18
31,PASSAIC,4010,PATERSON CITY,140,SCHOOL 10,Grade 8,LAL,24,2017-18
31,PASSAIC,4010,PATERSON CITY,150,NEWCOMERS,Grade 4,LAL,9999999,2017-18
31,PASSAIC,4010,PATERSON CITY,150,NEWCOMERS,Grade 5,LAL,9999999,2017-18
31,PASSAIC,4010,PATERSON CITY,150,NEWCOMERS,Grade 6,LAL,9999999,2017-18
31,PASSAIC,4010,PATERSON CITY,150,NEWCOMERS,Grade 7,LAL,9999999,2017-18
31,PASSAIC,4010,PATERSON CITY,150,NEWCOMERS,Grade 8,LAL,9999999,2017-18
31,PASSAIC,4010,PATERSON CITY,160,SCHOOL 12,Grade 3,LAL,15,2017-18
31,PASSAIC,4010,PATERSON CITY,160,SCHOOL 12,Grade 4,LAL,19,2017-18
31,PASSAIC,4010,PATERSON CITY,160,SCHOOL 12,Grade 5,LAL,38,2017-18
31,PASSAIC,4010,PATERSON CITY,160,SCHOOL 12,Grade 6,LAL,11,2017-18
31,PASSAIC,4010,PATERSON CITY,160,SCHOOL 12,Grade 7,LAL,24,2017-18
31,PASSAIC,4010,PATERSON CITY,160,SCHOOL 12,Grade 8,LAL,15,2017-18
31,PASSAIC,4010,PATERSON CITY,170,SCHOOL 13,Grade 3,LAL,33,2017-18
31,PASSAIC,4010,PATERSON CITY,170,SCHOOL 13,Grade 4,LAL,11,2017-18
31,PASSAIC,4010,PATERSON CITY,170,SCHOOL 13,Grade 5,LAL,24,2017-18
31,PASSAIC,4010,PATERSON CITY,170,SCHOOL 13,Grade 6,LAL,25,2017-18
31,PASSAIC,4010,PATERSON CITY,170,SCHOOL 13,Grade 7,LAL,29,2017-18
31,PASSAIC,4010,PATERSON CITY,170,SCHOOL 13,Grade 8,LAL,26,2017-18
31,PASSAIC,4010,PATERSON CITY,180,SCHOOL 14,Grade 3,LAL,20,2017-18
31,PASSAIC,4010,PATERSON CITY,180,SCHOOL 14,Grade 4,LAL,24,2017-18
31,PASSAIC,4010,PATERSON CITY,190,SCHOOL 15,Grade 3,LAL,9999999,2017-18
31,PASSAIC,4010,PATERSON CITY,190,SCHOOL 15,Grade 4,LAL,21,2017-18
31,PASSAIC,4010,PATERSON CITY,190,SCHOOL 15,Grade 5,LAL,13,2017-18
31,PASSAIC,4010,PATERSON CITY,220,SCHOOL 18,Grade 3,LAL,26,2017-18
31,PASSAIC,4010,PATERSON CITY,220,SCHOOL 18,Grade 4,LAL,32,2017-18
31,PASSAIC,4010,PATERSON CITY,220,SCHOOL 18,Grade 5,LAL,35,2017-18
31,PASSAIC,4010,PATERSON CITY,220,SCHOOL 18,Grade 6,LAL,28,2017-18
31,PASSAIC,4010,PATERSON CITY,220,SCHOOL 18,Grade 7,LAL,39,2017-18
31,PASSAIC,4010,PATERSON CITY,220,SCHOOL 18,Grade 8,LAL,34,2017-18
31,PASSAIC,4010,PATERSON CITY,230,SCHOOL 19,Grade 3,LAL,61,2017-18
31,PASSAIC,4010,PATERSON CITY,230,SCHOOL 19,Grade 4,LAL,93,2017-18
31,PASSAIC,4010,PATERSON CITY,240,SCHOOL 20,Grade 3,LAL,10,2017-18
31,PASSAIC,4010,PATERSON CITY,240,SCHOOL 20,Grade 4,LAL,21,2017-18
31,PASSAIC,4010,PATERSON CITY,240,SCHOOL 20,Grade 5,LAL,9999999,2017-18
31,PASSAIC,4010,PATERSON CITY,240,SCHOOL 20,Grade 6,LAL,24,2017-18
31,PASSAIC,4010,PATERSON CITY,240,SCHOOL 20,Grade 7,LAL,40,2017-18
31,PASSAIC,4010,PATERSON CITY,240,SCHOOL 20,Grade 8,LAL,44,2017-18
